year,month,us_stock_return,us_stock_dividend,intl_stock_return,intl_stock_dividend,bond_return,bond_interest_rate,inflation,hysa_interest
2003,8,0.031264,0.0,-0.003439,0.0,-0.006745,0.035956,-0.00146,0.026053
2003,9,-0.050556,0.004397,-0.056602,0.005691,-0.00431,0.029371,0.005811,0.023257
2003,10,0.049998,0.0,0.012939,0.0,-0.001282,0.042159,0.007213,0.030053
2003,11,-0.034519,0.0,0.023984,0.0,0.0038,0.042249,0.003174,0.019509
2003,12,0.023084,0.002299,0.055922,0.005942,-0.006348,0.044737,0.003629,0.02374
2004,1,0.018753,0.0,0.034964,0.0,-0.00152,0.037907,0.000267,0.024227
2004,2,0.093509,0.0,0.106754,0.0,0.008411,0.045111,0.002892,0.020999
2004,3,-0.046651,0.002555,0.02297,0.007117,0.007887,0.042708,0.004426,0.017786
2004,4,-0.00013,0.0,-0.040372,0.0,0.003479,0.037804,0.002745,0.026701
2004,5,-0.035755,0.0,-0.03184,0.0,0.011321,0.04008,0.000759,0.018576
2004,6,0.004507,0.003961,0.016995,0.005057,0.019894,0.034526,0.002973,0.020391
2004,7,-0.003984,0.0,-0.062133,0.0,0.00258,0.048037,0.005678,0.021237
2004,8,0.039013,0.0,-0.074026,0.0,0.003379,0.04103,-0.000174,0.019819
2004,9,0.039176,0.005424,0.051328,0.00526,0.00037,0.051761,-0.002191,0.019739
2004,10,-0.000272,0.0,0.024209,0.0,0.008518,0.03731,-0.000201,0.026804
2004,11,0.026464,0.0,-0.003277,0.0,-0.004337,0.045021,0.005338,0.022652
2004,12,0.014858,0.002367,0.00319,0.005078,-0.002745,0.040154,0.003948,0.025743
2005,1,-0.024213,0.0,-0.054402,0.0,0.004489,0.035894,0.001002,0.024396
2005,2,-0.064297,0.0,-0.027515,0.0,0.007113,0.047188,-0.000666,0.014899
2005,3,0.00184,0.002612,0.058471,0.006497,0.011838,0.032271,0.00042,0.030265
2005,4,0.020452,0.0,-0.013667,0.0,0.003834,0.036776,0.002617,0.029792
2005,5,0.060325,0.0,-0.04254,0.0,0.012566,0.03964,0.003598,0.034299
2005,6,0.063858,0.004548,0.056363,0.005927,-0.002954,0.038285,0.005429,0.03161
2005,7,-0.052678,0.0,0.033866,0.0,0.00255,0.04431,-0.001662,0.022172
2005,8,-0.046252,0.0,0.078126,0.0,0.017666,0.035566,0.003045,0.016778
2005,9,0.02745,0.002603,0.01856,0.005843,0.001469,0.041549,-0.000625,0.014739
2005,10,0.044805,0.0,0.030229,0.0,0.011922,0.03397,0.002886,0.014974
2005,11,-0.037752,0.0,0.020635,0.0,0.019239,0.033267,-0.002469,0.022508
2005,12,-0.027993,0.002737,-0.024731,0.006745,0.00907,0.043631,-0.000537,0.032814
2006,1,0.061353,0.0,0.04183,0.0,0.007487,0.043578,-3.8e-05,0.027142
2006,2,-0.065104,0.0,-0.022013,0.0,0.022094,0.035495,0.00401,0.026372
2006,3,0.024928,0.002854,0.11219,0.00565,-0.006088,0.037201,-0.00131,0.029145
2006,4,-0.010879,0.0,-0.03475,0.0,0.004724,0.03427,0.002786,0.028227
2006,5,0.055258,0.0,0.004476,0.0,0.010014,0.036332,0.001655,0.02024
2006,6,0.014194,0.00464,0.073578,0.005771,0.002515,0.044628,-0.000711,0.032242
2006,7,0.008853,0.0,0.087812,0.0,-0.002944,0.033934,-0.002406,0.025159
2006,8,-0.007067,0.0,-0.044608,0.0,0.006254,0.045868,0.003126,0.022479
2006,9,-0.016168,0.00239,0.003559,0.006766,-0.004139,0.037403,0.001522,0.019652
2006,10,-0.00999,0.0,-0.009884,0.0,-0.01253,0.044701,0.002134,0.036576
2006,11,-0.012766,0.0,-0.018559,0.0,-0.001159,0.045134,0.008727,0.027865
2006,12,-0.035104,0.004809,-0.0071,0.006711,0.004336,0.035629,-0.000664,0.020686
2007,1,-0.012544,0.0,-0.056229,0.0,0.002616,0.038447,0.005309,0.020697
2007,2,-0.041332,0.0,0.018068,0.0,0.003064,0.034495,-0.002548,0.025351
2007,3,-0.041327,0.004917,-0.092548,0.006284,-0.009336,0.032593,0.003221,0.023775
2007,4,0.030377,0.0,0.006879,0.0,-0.014242,0.034168,0.00371,0.017459
2007,5,0.074283,0.0,0.01685,0.0,0.018422,0.037691,0.004187,0.01885
2007,6,0.002405,0.005451,0.00845,0.005931,0.006909,0.04037,0.002755,0.024955
2007,7,-0.008032,0.0,-0.008419,0.0,0.008236,0.04202,0.002816,0.030357
2007,8,-0.015122,0.0,-0.014716,0.0,0.002177,0.043323,0.005578,0.029936
2007,9,0.018734,0.003769,0.012092,0.007162,0.000113,0.043645,-0.001763,0.021523
2007,10,0.022544,0.0,0.05065,0.0,0.002225,0.041139,0.001451,0.02733
2007,11,-0.018949,0.0,-0.056347,0.0,-0.002548,0.045065,0.002229,0.017567
2007,12,-0.031439,0.005016,-0.020296,0.006567,0.006259,0.035925,0.005482,0.030539
2008,1,0.00081,0.0,-0.036517,0.0,0.006214,0.040956,0.001136,0.023325
2008,2,-0.08878,0.0,0.024548,0.0,0.011001,0.041102,0.002338,0.034942
2008,3,-0.019558,0.003819,0.015431,0.005689,0.0068,0.043069,-5e-06,0.028163
2008,4,-0.056919,0.0,-0.073149,0.0,0.003632,0.039657,0.004007,0.033066
2008,5,-0.013302,0.0,-0.051593,0.0,0.012541,0.032587,0.002244,0.028922
2008,6,-0.086273,0.00417,-0.172579,0.006742,0.007223,0.038401,-0.000384,0.029537
2008,7,-0.029007,0.0,-0.09189,0.0,-0.002159,0.024921,-0.002861,0.025998
2008,8,-0.053498,0.0,-0.036952,0.0,-0.00457,0.038699,0.004937,0.026315
2008,9,-0.09,0.00354,-0.018245,0.007563,-0.000645,0.03815,0.00157,0.020511
2008,10,-0.168,0.0,0.014494,0.0,-0.001615,0.041353,0.002364,0.038171
2008,11,0.043487,0.0,-0.072848,0.0,0.000293,0.032891,0.001938,0.019836
2008,12,-0.006189,0.006256,-0.010643,0.005769,-0.011248,0.0413,0.004148,0.029784
2009,1,-0.028118,0.0,-0.01503,0.0,0.006171,0.021864,0.003345,0.004818
2009,2,-0.010213,0.0,-0.024077,0.0,0.000556,0.017605,0.000973,0.007868
2009,3,0.026707,0.003486,-0.03724,0.006799,0.003082,0.018571,0.002018,0.005741
2009,4,-0.002787,0.0,-0.002809,0.0,0.004956,0.018049,0.006995,0.010911
2009,5,0.01731,0.0,0.009492,0.0,-0.00396,0.02394,0.001466,0.010859
2009,6,-0.082278,0.004766,-0.085742,0.00607,0.00877,0.019645,0.002213,0.006726
2009,7,-0.015221,0.0,0.006265,0.0,-0.003387,0.025286,-0.001349,0.007333
2009,8,-0.005564,0.0,-0.049148,0.0,0.005151,0.024027,-0.000998,0.009918
2009,9,-0.005437,0.002889,-0.001618,0.004832,-0.009127,0.022727,0.000784,0.005898
2009,10,0.011847,0.0,0.007515,0.0,-0.001975,0.027153,0.005315,0.008425
2009,11,-0.059727,0.0,0.002762,0.0,0.000499,0.021189,0.001714,0.011667
2009,12,0.016133,0.003924,0.017645,0.006489,-0.00557,0.021889,0.000767,0.010623
2010,1,0.013012,0.0,0.05264,0.0,-0.001022,0.023869,0.004507,0.00406
2010,2,-0.001921,0.0,-0.03529,0.0,0.002646,0.019347,0.000422,0.007754
2010,3,0.007189,0.004082,0.009475,0.005841,0.002433,0.022691,0.000555,0.003948
2010,4,0.075716,0.0,-0.038942,0.0,0.006772,0.022502,0.003366,0.010685
2010,5,0.029773,0.0,0.058449,0.0,-0.011674,0.02128,0.003178,0.007672
2010,6,-0.041764,0.005241,-0.009991,0.007372,-0.009488,0.021898,0.001565,0.006131
2010,7,-0.030911,0.0,-0.010056,0.0,-0.008322,0.017572,0.003838,0.007365
2010,8,0.005373,0.0,-0.003684,0.0,0.013053,0.015087,0.002977,0.012061
2010,9,0.026939,0.004562,0.019324,0.004073,-0.006946,0.018456,0.004238,0.010915
2010,10,-0.000674,0.0,0.03431,0.0,-0.017865,0.027659,0.000573,0.007471
2010,11,0.077865,0.0,0.039525,0.0,0.001088,0.022625,0.00335,0.007016
2010,12,-0.007566,0.005481,0.00179,0.006064,0.001374,0.024863,0.003165,0.006701
2011,1,0.030667,0.0,0.011159,0.0,0.008965,0.024578,0.000761,0.00779
2011,2,0.004201,0.0,-0.039466,0.0,0.008303,0.025233,0.002125,0.008683
2011,3,0.038294,0.0041,0.013823,0.005628,-0.005727,0.026358,0.002708,0.009249
2011,4,-0.005802,0.0,-0.090239,0.0,-0.002781,0.021158,0.001698,0.00859
2011,5,-0.02636,0.0,-0.019422,0.0,0.003774,0.024966,0.003684,0.006266
2011,6,0.038329,0.003974,0.032925,0.005575,-0.003604,0.021015,0.003393,0.009077
2011,7,-0.022257,0.0,0.035333,0.0,0.001467,0.021117,0.001981,0.013137
2011,8,-0.027085,0.0,-0.010571,0.0,0.001347,0.020492,-0.000756,0.00593
2011,9,-0.031372,0.004615,-0.019675,0.007413,0.006123,0.024016,0.00115,0.004524
2011,10,-0.02122,0.0,0.010852,0.0,-0.006307,0.020678,-0.000477,0.010082
2011,11,0.001713,0.0,0.012005,0.0,0.008217,0.022945,-0.003067,0.008028
2011,12,0.039638,0.004023,0.039086,0.00735,0.010749,0.021081,0.002891,0.007299
2012,1,-0.008877,0.0,-0.032646,0.0,0.009113,0.028356,0.003202,0.005305
2012,2,-0.009587,0.0,-0.020503,0.0,-0.000985,0.023851,0.001456,0.007378
2012,3,0.01942,0.003839,0.045543,0.006105,-0.000878,0.020894,-0.000236,0.006454
2012,4,0.009323,0.0,0.009172,0.0,0.003543,0.024161,-0.000398,0.006732
2012,5,0.062624,0.0,0.082643,0.0,-0.004654,0.023371,0.003541,0.011601
2012,6,0.000159,0.004349,-0.018156,0.00657,-0.001554,0.022255,0.000211,0.006457
2012,7,-0.005466,0.0,0.016679,0.0,0.008248,0.023879,0.005976,0.008965
2012,8,0.043724,0.0,-0.003827,0.0,0.009443,0.018539,0.002314,0.011042
2012,9,-0.009083,0.00354,0.02127,0.00709,0.000586,0.021402,0.002026,0.006868
2012,10,0.033941,0.0,0.028,0.0,-0.001992,0.022509,0.000335,0.010048
2012,11,0.075664,0.0,0.052055,0.0,0.00978,0.025574,-0.000907,0.007425
2012,12,0.015001,0.003989,0.041577,0.005259,0.00396,0.022052,0.010108,0.007623
2013,1,0.028261,0.0,0.023265,0.0,-0.00813,0.020933,0.001537,0.011991
2013,2,0.031526,0.0,0.014629,0.0,0.007907,0.024339,-5.6e-05,0.010685
2013,3,0.067568,0.005285,0.091193,0.006388,-0.012316,0.028307,0.001144,0.006921
2013,4,0.01393,0.0,0.033882,0.0,-0.007967,0.02027,0.000141,0.005954
2013,5,0.02653,0.0,0.033713,0.0,0.002619,0.022103,0.003053,0.005294
2013,6,-0.056207,0.004891,-0.03411,0.006565,0.001296,0.026018,0.001853,0.005662
2013,7,-0.043085,0.0,-0.064621,0.0,-0.007609,0.0225,0.000899,0.010649
2013,8,-0.028573,0.0,-0.035842,0.0,0.00568,0.019779,0.000989,0.009062
2013,9,0.016918,0.003932,0.049144,0.005097,0.000457,0.020616,0.000333,0.005342
2013,10,-0.014772,0.0,0.032605,0.0,-0.003917,0.017538,-0.00093,0.009365
2013,11,-0.047427,0.0,-0.023265,0.0,0.014621,0.022446,0.005368,0.007789
2013,12,-0.025235,0.004574,0.024803,0.007367,0.000942,0.018987,0.005733,0.011564
2014,1,0.039155,0.0,0.034291,0.0,-0.011004,0.018817,0.001368,0.012534
2014,2,-0.032003,0.0,0.008537,0.0,0.00881,0.017048,-0.002664,0.00489
2014,3,0.068876,0.003175,-0.031603,0.004627,0.013116,0.015931,-0.001318,0.005734
2014,4,-0.014216,0.0,0.073441,0.0,0.015283,0.019845,-0.000283,0.01231
2014,5,0.006921,0.0,0.004631,0.0,0.003417,0.023115,0.000624,0.007824
2014,6,-0.029464,0.004849,-0.041834,0.00666,0.009577,0.023708,-0.001594,0.009512
2014,7,0.042869,0.0,0.036616,0.0,0.005653,0.022395,-0.000747,0.003159
2014,8,0.036066,0.0,0.01017,0.0,0.002632,0.02192,0.000691,0.008685
2014,9,-0.044138,0.004376,-0.049991,0.006504,0.010406,0.023136,0.002718,0.007494
2014,10,0.082299,0.0,0.049456,0.0,0.011761,0.022025,0.001792,0.010539
2014,11,-0.026093,0.0,-0.059188,0.0,0.004256,0.017002,0.00036,0.005783
2014,12,0.005235,0.003914,-0.026915,0.007426,0.008051,0.02106,0.00304,0.009571
2015,1,-0.03094,0.0,0.023838,0.0,0.001388,0.017009,0.003893,0.004152
2015,2,0.00596,0.0,0.006229,0.0,-0.002233,0.018708,0.000456,0.005879
2015,3,-0.000878,0.004924,0.016405,0.007158,-0.00893,0.024861,0.002317,0.006946
2015,4,-0.028528,0.0,0.034373,0.0,-0.000993,0.019091,0.001899,0.006831
2015,5,-0.007875,0.0,-0.098346,0.0,0.010059,0.019932,0.00182,0.011598
2015,6,0.060111,0.004108,-0.003392,0.00488,-0.002133,0.026606,-0.004643,0.006862
2015,7,0.045687,0.0,0.054372,0.0,0.008953,0.024077,-0.003084,0.008656
2015,8,0.03748,0.0,0.019324,0.0,0.013704,0.025852,0.005711,0.009422
2015,9,-0.015763,0.002291,0.036377,0.006289,-0.003101,0.018659,0.001856,0.008411
2015,10,-0.034164,0.0,-0.027037,0.0,-0.00838,0.027272,0.001837,0.006395
2015,11,-0.00357,0.0,-0.030295,0.0,0.013805,0.024134,0.002388,0.011173
2015,12,0.055889,0.002954,0.01521,0.006493,0.019503,0.025434,0.004086,0.008773
2016,1,0.034147,0.0,0.02624,0.0,-0.003302,0.022229,0.00536,0.008444
2016,2,0.021078,0.0,-0.007689,0.0,-0.001421,0.024762,-0.001007,0.008902
2016,3,0.06672,0.004044,0.040456,0.006936,-0.009436,0.015721,0.004782,0.004877
2016,4,0.047194,0.0,-0.008487,0.0,0.000867,0.019003,0.002752,0.009764
2016,5,0.051464,0.0,0.10575,0.0,0.002186,0.025172,0.007765,0.006908
2016,6,0.045642,0.003811,0.040287,0.00573,0.012136,0.026105,0.001984,0.003943
2016,7,-0.016367,0.0,0.049378,0.0,0.012108,0.018458,0.004212,0.007401
2016,8,0.053463,0.0,0.032227,0.0,-0.013364,0.022855,0.000349,0.009289
2016,9,0.057918,0.003005,0.042517,0.006345,-0.000538,0.016635,0.004384,0.010539
2016,10,0.017745,0.0,0.022075,0.0,-0.004569,0.021611,-0.000919,0.007264
2016,11,0.065515,0.0,0.059719,0.0,0.006569,0.020987,0.007051,0.008637
2016,12,-0.046743,0.004362,-0.096671,0.005493,-0.009765,0.021515,0.002409,0.010858
2017,1,0.022655,0.0,-0.015777,0.0,0.011511,0.022687,0.00109,0.009363
2017,2,0.055107,0.0,0.008563,0.0,-0.003318,0.016502,0.002659,0.010322
2017,3,-0.005574,0.003478,-0.047106,0.00634,0.000229,0.019469,0.003265,0.006624
2017,4,0.010218,0.0,-0.021695,0.0,-0.005203,0.02004,-0.000246,0.010097
2017,5,0.011202,0.0,0.045777,0.0,-0.005965,0.020973,0.000785,0.008817
2017,6,-0.003223,0.005422,-0.006571,0.005326,0.012615,0.021474,0.000292,0.005536
2017,7,0.046208,0.0,0.021591,0.0,-0.004711,0.024782,-4.5e-05,0.005387
2017,8,0.04004,0.0,-0.007908,0.0,-0.012239,0.018696,0.005546,0.006364
2017,9,-0.036757,0.003104,-0.020955,0.006573,-0.002122,0.018969,-0.000419,0.008429
2017,10,-0.040782,0.0,-0.019212,0.0,-0.001312,0.024538,-0.000312,0.009882
2017,11,0.035761,0.0,0.01883,0.0,0.004321,0.016689,-0.001871,0.01001
2017,12,0.010245,0.003519,-0.057636,0.005659,0.008204,0.022269,-0.000141,0.008907
2018,1,-0.026623,0.0,-0.007701,0.0,0.005566,0.026352,0.004116,0.011202
2018,2,-0.058201,0.0,-0.065433,0.0,0.007515,0.034465,2.8e-05,0.009508
2018,3,-0.022259,0.004558,0.040161,0.00819,0.011118,0.022849,-0.002731,0.007494
2018,4,0.038173,0.0,-0.083286,0.0,0.006319,0.017771,-0.000414,0.011178
2018,5,-0.045381,0.0,-0.068314,0.0,0.000681,0.020983,0.002312,0.008024
2018,6,0.016456,0.003806,-0.006751,0.0042,-0.015279,0.021572,-0.000473,0.008435
2018,7,-0.042322,0.0,-0.055855,0.0,-0.003984,0.022092,0.003264,0.006001
2018,8,0.005572,0.0,0.003358,0.0,-0.000863,0.018449,0.000984,0.006891
2018,9,-0.013533,0.006203,-0.00417,0.006548,0.012421,0.029348,0.001253,0.0085
2018,10,0.005212,0.0,0.02124,0.0,-0.000239,0.022288,0.007359,0.009254
2018,11,0.015434,0.0,0.052911,0.0,-0.000532,0.024294,0.002907,0.006682
2018,12,-0.056988,0.003367,-0.032279,0.005717,-0.004703,0.015559,-0.000985,0.005802
2019,1,0.046604,0.0,-0.013165,0.0,-0.006978,0.026143,0.004655,0.007494
2019,2,-0.053756,0.0,0.001096,0.0,0.000391,0.023498,0.004126,0.005307
2019,3,0.014681,0.003228,0.0202,0.006604,0.000251,0.022545,0.003371,0.00727
2019,4,0.032948,0.0,0.094488,0.0,0.006595,0.021958,0.001336,0.00836
2019,5,0.07476,0.0,0.092475,0.0,0.009683,0.025348,0.005754,0.00677
2019,6,-0.003598,0.002933,-0.072057,0.003951,0.011141,0.019133,-0.001701,0.007757
2019,7,0.046318,0.0,0.019781,0.0,0.001155,0.022421,0.003451,0.009039
2019,8,0.098464,0.0,0.076049,0.0,0.007809,0.023345,0.005042,0.010712
2019,9,0.015128,0.005081,0.012091,0.00648,0.015003,0.022718,0.00407,0.009852
2019,10,-0.006709,0.0,-0.061232,0.0,0.005998,0.019546,0.002629,0.01054
2019,11,-0.026554,0.0,-0.056759,0.0,-0.008627,0.019611,0.002583,0.008091
2019,12,0.088269,0.004481,0.113665,0.006682,2.7e-05,0.029157,0.00094,0.009651
2020,1,-0.016189,0.0,0.023571,0.0,0.013825,0.022961,0.001954,0.005399
2020,2,-0.043349,0.0,-0.077597,0.0,0.005247,0.021483,0.001688,0.009036
2020,3,-0.125,0.00552,-0.063009,0.006323,-0.010074,0.021464,-0.000633,0.008337
2020,4,0.1,0.0,0.056105,0.0,0.007225,0.01908,-0.003261,0.003557
2020,5,0.1,0.0,0.133093,0.0,-0.000573,0.021341,0.004283,0.006946
2020,6,0.013655,0.005185,-0.020312,0.006464,0.003785,0.023142,0.001658,0.005771
2020,7,0.042111,0.0,0.002323,0.0,0.005293,0.020582,-0.003168,0.006311
2020,8,0.043245,0.0,0.036205,0.0,0.005582,0.017533,0.002034,0.005914
2020,9,-0.030226,0.004256,-0.047237,0.007321,0.015439,0.02087,0.002613,0.011955
2020,10,-0.018708,0.0,-0.062787,0.0,0.006403,0.019554,0.007359,0.005969
2020,11,0.1,0.0,0.132856,0.0,-0.003675,0.022245,-0.002248,0.008011
2020,12,0.01715,0.004466,0.018985,0.005443,-0.000284,0.016785,0.004089,0.009713
2021,1,-0.005435,0.0,-0.001019,0.0,-0.010195,0.023717,0.005924,0.007268
2021,2,0.061326,0.0,-0.00214,0.0,-0.005592,0.018403,0.004704,0.009059
2021,3,0.059653,0.00368,0.019626,0.005856,-0.002089,0.026496,0.003661,0.008373
2021,4,0.015895,0.0,-0.057217,0.0,0.004931,0.019102,0.007663,0.006335
2021,5,-0.002247,0.0,0.034392,0.0,-0.002716,0.024346,0.005415,0.010373
2021,6,0.024017,0.004239,0.014304,0.005582,-0.001774,0.01808,0.0073,0.008368
2021,7,-0.007215,0.0,-0.013611,0.0,-0.01149,0.021319,0.005238,0.008963
2021,8,0.046759,0.0,0.016179,0.0,-0.00216,0.025473,0.00344,0.008924
2021,9,0.008411,0.005195,-0.034061,0.006878,0.009378,0.022014,0.005599,0.007339
2021,10,0.007,0.0,0.028574,0.0,-0.00831,0.022767,0.002301,0.008381
2021,11,-0.012701,0.0,0.015845,0.0,-0.00272,0.020028,0.005232,0.008181
2021,12,-0.045553,0.003378,-0.016711,0.006218,-0.003418,0.017356,0.008916,0.008431
2022,1,-0.084966,0.0,0.025714,0.0,0.011947,0.041516,0.001989,0.044942
2022,2,-0.025109,0.0,0.091645,0.0,0.002197,0.035819,0.006154,0.042531
2022,3,0.064101,0.005392,-0.092778,0.004528,0.016264,0.041282,0.00446,0.041124
2022,4,-0.053923,0.0,-0.024198,0.0,0.029351,0.039461,0.004441,0.043685
2022,5,0.009048,0.0,0.032408,0.0,-0.00286,0.03563,0.007244,0.042195
2022,6,0.02137,0.003714,-0.079331,0.006618,-0.002421,0.040387,0.007998,0.03897
2022,7,-0.007059,0.0,-0.007733,0.0,0.009495,0.03805,0.008053,0.041164
2022,8,-0.077655,0.0,0.070487,0.0,0.013827,0.031734,0.005907,0.044822
2022,9,-0.087296,0.003561,-0.077789,0.006421,0.006498,0.036611,0.007471,0.039726
2022,10,0.143373,0.0,-0.065796,0.0,0.000995,0.042274,0.002962,0.041318
2022,11,0.023342,0.0,-0.02218,0.0,0.004974,0.034815,0.006933,0.04106
2022,12,-0.040859,0.005489,-0.021949,0.005588,0.009072,0.040706,0.003209,0.043059
2023,1,0.034884,0.0,0.020622,0.0,0.014817,0.03893,0.001191,0.045779
2023,2,-0.044093,0.0,-0.000491,0.0,0.007545,0.037617,0.002812,0.044181
2023,3,0.022229,0.003255,0.086128,0.003694,-0.015508,0.036978,0.000691,0.048713
2023,4,0.039893,0.0,0.041125,0.0,-0.012639,0.035639,-4.8e-05,0.039037
2023,5,0.011934,0.0,0.016617,0.0,0.004313,0.039409,0.005311,0.047419
2023,6,0.046361,0.0048,0.018586,0.007581,0.003423,0.03308,0.000777,0.040269
2023,7,0.058503,0.0,0.029835,0.0,0.004116,0.034307,0.001635,0.037003
2023,8,0.058897,0.0,0.01456,0.0,0.019066,0.042127,0.007825,0.042631
2023,9,-0.02365,0.004792,-0.035969,0.005484,0.011301,0.033054,0.002968,0.045774
2023,10,-0.002929,0.0,0.020148,0.0,0.007039,0.036677,0.004381,0.043354
2023,11,0.016561,0.0,0.045604,0.0,-0.01352,0.040824,-0.00063,0.044603
2023,12,0.041082,0.004097,0.062067,0.007286,0.011499,0.044622,0.000761,0.044915
2024,1,-0.043515,0.0,0.003982,0.0,7.6e-05,0.040593,0.004348,0.046077
2024,2,-0.003431,0.0,0.03059,0.0,0.007381,0.03872,0.003335,0.044266
2024,3,0.045805,0.004161,0.079593,0.006219,0.003176,0.035907,-0.000888,0.041666
2024,4,-0.016669,0.0,-0.016576,0.0,-0.00792,0.045488,-0.001936,0.042367
2024,5,-0.005399,0.0,-0.017983,0.0,-0.006268,0.035466,0.00331,0.04786
2024,6,0.001555,0.004344,0.051327,0.006265,0.002708,0.042287,0.001006,0.046234
2024,7,-0.006701,0.0,-0.001155,0.0,-0.000903,0.034812,0.000539,0.040219
2024,8,-0.023705,0.0,-0.031107,0.0,-0.007174,0.035122,-0.000314,0.042492
2024,9,-0.037002,0.00466,-0.030822,0.006661,-0.015815,0.037633,0.002792,0.0423
2024,10,-0.009377,0.0,-0.019966,0.0,-0.013464,0.028683,0.003771,0.039852
2024,11,0.093354,0.0,0.012877,0.0,-0.00154,0.038541,0.00707,0.046081
2024,12,0.070109,0.004111,0.043788,0.006067,-0.008781,0.038676,0.003415,0.040198
2025,1,0.011745,0.0,-0.019791,0.0,0.018004,0.039562,0.001208,0.044424
2025,2,0.019974,0.0,-0.031591,0.0,0.010072,0.042482,-0.001134,0.048796
2025,3,-0.005418,0.002338,0.013037,0.005733,0.0062,0.028297,0.00355,0.044774
2025,4,0.051568,0.0,0.032528,0.0,0.006692,0.041341,-0.000349,0.040029
2025,5,0.019211,0.0,-0.008056,0.0,-0.000529,0.033061,0.005593,0.041283
2025,6,0.003231,0.002116,-0.035541,0.004368,0.013497,0.036123,0.005413,0.040547
2025,7,0.077445,0.0,0.048321,0.0,0.002675,0.042501,0.001175,0.04818
2025,8,-0.034772,0.0,-0.048628,0.0,-0.004507,0.038698,0.002261,0.041741
2025,9,-0.062289,0.003626,-0.018005,0.005237,0.007262,0.042325,0.000528,0.041614
2025,10,0.002466,0.0,-0.023294,0.0,0.012754,0.040547,0.003048,0.045117
2025,11,0.007791,0.0,-0.036665,0.0,0.009701,0.036851,0.001901,0.043904
2025,12,-0.03627,0.00549,-0.037543,0.006532,0.002069,0.036422,0.001149,0.039272
